fd_id,did_eat_meat,was_vegan,no_meals,no_snacks,alcohol_consumed,water_drank
358001,False,False,3,0,0,2025
358002,False,False,4,1,0,687
358003,True,False,3,3,0,2211
358004,False,False,1,0,0,780
358005,True,False,1,4,0,2152
358006,True,False,1,1,0,635
358007,True,False,3,2,0,2101
358008,False,False,2,5,0,2456
358009,True,False,5,2,0,1559
359000,True,False,2,0,612,1210
359001,False,False,2,1,416,734
359002,False,True,2,0,0,1533
359003,False,False,3,1,0,2369
359004,True,False,3,2,0,2130
359005,False,True,3,1,0,2399
359006,True,False,1,1,0,1918
359007,True,False,1,4,0,1438
359008,True,False,3,2,328,1890
359009,True,False,2,2,0,2026
360000,True,False,1,1,342,2690
360001,True,False,3,1,0,1580
360002,False,True,3,0,0,1835
360003,False,False,2,2,222,951
360004,True,False,2,4,0,1564
360005,True,False,2,1,0,724
360006,False,True,1,0,0,702
360007,True,False,2,0,0,786
360008,False,True,3,4,0,1448
360009,True,False,1,2,0,2423
361000,False,True,3,2,0,1057
361001,True,False,1,2,0,1866
361002,False,False,7,4,408,1423
361003,True,False,1,0,0,1105
361004,True,False,2,2,0,643
361005,False,False,3,1,0,538
361006,True,False,2,5,0,2284
361007,False,False,3,5,0,790
361008,False,False,2,2,0,1870
361009,False,False,1,3,0,1585
362000,True,False,2,1,0,1837
362001,False,False,3,2,14,1917
362002,True,False,1,0,0,1252
362003,False,True,1,2,0,1933
362004,False,False,1,5,0,1322
362005,True,False,1,0,0,2116
362006,True,False,2,3,273,1979
362007,True,False,3,3,0,2408
362008,False,False,1,5,0,1872
362009,False,True,2,4,431,1152
363000,True,False,1,5,0,2339
363001,True,False,3,1,675,734
363002,False,False,3,4,0,1506
363003,False,False,1,2,262,1144
363004,True,False,1,3,410,1435
363005,False,False,3,5,0,509
363006,False,False,1,0,0,1750
363007,True,False,1,5,580,2443
363008,False,True,3,4,0,1432
363009,False,False,1,4,0,2466
364000,True,False,2,5,0,1301
364001,True,False,3,2,0,885
364002,False,True,1,3,0,2048
364003,True,False,1,1,0,2264
364004,False,False,1,4,0,2256
364005,False,False,1,5,837,1896
364006,True,False,3,5,0,2241
364007,False,False,1,3,0,2249
364008,False,False,1,3,0,2276
364009,False,True,3,4,28,1601
365000,True,False,3,1,0,2292
365001,True,False,1,2,994,914
365002,False,False,2,4,761,2386
365003,False,False,6,0,0,1522
365004,True,False,3,5,0,2520
365005,True,False,2,5,864,1942
365006,False,False,3,2,544,1925
365007,False,False,1,4,0,991
365008,True,False,3,0,95,2023
365009,True,False,3,1,0,1361
366000,False,False,3,3,105,1847
366001,False,False,2,0,0,1106
366002,False,False,2,4,306,1953
366003,True,False,1,0,0,1554
366004,True,False,2,3,0,2229
366005,True,False,1,5,0,2282
366006,False,False,1,3,0,626
366007,False,False,2,5,0,2416
366008,False,False,2,1,0,1790
366009,True,False,2,5,774,1630
367000,False,False,2,3,0,675
367001,True,False,1,4,0,549
367002,True,False,2,0,0,2638
367003,True,False,3,5,677,1365
367004,False,False,3,4,0,1310
367005,True,False,1,4,914,1683
367006,True,False,6,0,0,1782
367007,False,False,2,1,863,721
367008,False,False,2,4,0,514
367009,False,True,1,3,0,1611
368000,False,False,2,3,411,1795
368001,True,False,1,5,0,695
368002,False,False,2,5,896,2321
368003,False,True,2,2,0,887
368004,False,False,1,1,0,1862
368005,False,False,3,5,0,797
368006,False,False,2,4,0,1588
368007,True,False,3,3,430,1892
368008,False,False,2,2,0,572
368009,True,False,2,2,995,1184
369000,True,False,1,2,317,2423
369001,True,False,1,4,0,2251
369002,False,False,3,4,0,1870
369003,True,False,1,0,0,1901
369004,False,True,3,2,96,1266
369005,False,False,3,0,0,1878
369006,False,False,1,3,0,2451
369007,False,False,1,4,242,787
369008,False,False,1,2,0,579
369009,False,True,3,0,0,761
