happy_id,current_date,happy_score,country_id,fd_id,social_id,sleep_id,spendings_id
450,2021-01-09 00:00:00,98,5,13049,13049,13049,13049
451,2021-01-10 00:00:00,78,1,14000,14000,14000,14000
452,2021-01-10 00:00:00,18,2,14001,14001,14001,14001
453,2021-01-10 00:00:00,69,3,14002,14002,14002,14002
454,2021-01-10 00:00:00,53,4,14003,14003,14003,14003
455,2021-01-10 00:00:00,63,5,14004,14004,14004,14004
456,2021-01-10 00:00:00,17,1,14005,14005,14005,14005
457,2021-01-10 00:00:00,44,2,14006,14006,14006,14006
458,2021-01-10 00:00:00,71,3,14007,14007,14007,14007
459,2021-01-10 00:00:00,82,4,14008,14008,14008,14008
460,2021-01-10 00:00:00,84,5,14009,14009,14009,14009
461,2021-01-10 00:00:00,85,1,14010,14010,14010,14010
462,2021-01-10 00:00:00,82,2,14011,14011,14011,14011
463,2021-01-10 00:00:00,43,3,14012,14012,14012,14012
464,2021-01-10 00:00:00,54,4,14013,14013,14013,14013
465,2021-01-10 00:00:00,11,5,14014,14014,14014,14014
466,2021-01-10 00:00:00,30,1,14015,14015,14015,14015
467,2021-01-10 00:00:00,71,2,14016,14016,14016,14016
468,2021-01-10 00:00:00,30,3,14017,14017,14017,14017
469,2021-01-10 00:00:00,46,4,14018,14018,14018,14018
470,2021-01-10 00:00:00,4,5,14019,14019,14019,14019
471,2021-01-10 00:00:00,69,1,14020,14020,14020,14020
472,2021-01-10 00:00:00,81,2,14021,14021,14021,14021
473,2021-01-10 00:00:00,79,3,14022,14022,14022,14022
474,2021-01-10 00:00:00,62,4,14023,14023,14023,14023
475,2021-01-10 00:00:00,26,5,14024,14024,14024,14024
476,2021-01-10 00:00:00,100,1,14025,14025,14025,14025
477,2021-01-10 00:00:00,99,2,14026,14026,14026,14026
478,2021-01-10 00:00:00,70,3,14027,14027,14027,14027
479,2021-01-10 00:00:00,88,4,14028,14028,14028,14028
480,2021-01-10 00:00:00,57,5,14029,14029,14029,14029
481,2021-01-10 00:00:00,88,1,14030,14030,14030,14030
482,2021-01-10 00:00:00,94,2,14031,14031,14031,14031
483,2021-01-10 00:00:00,64,3,14032,14032,14032,14032
484,2021-01-10 00:00:00,71,4,14033,14033,14033,14033
485,2021-01-10 00:00:00,83,5,14034,14034,14034,14034
486,2021-01-10 00:00:00,42,1,14035,14035,14035,14035
487,2021-01-10 00:00:00,37,2,14036,14036,14036,14036
488,2021-01-10 00:00:00,64,3,14037,14037,14037,14037
489,2021-01-10 00:00:00,53,4,14038,14038,14038,14038
490,2021-01-10 00:00:00,89,5,14039,14039,14039,14039
491,2021-01-10 00:00:00,33,1,14040,14040,14040,14040
492,2021-01-10 00:00:00,89,2,14041,14041,14041,14041
493,2021-01-10 00:00:00,5,3,14042,14042,14042,14042
494,2021-01-10 00:00:00,17,4,14043,14043,14043,14043
495,2021-01-10 00:00:00,41,5,14044,14044,14044,14044
496,2021-01-10 00:00:00,28,1,14045,14045,14045,14045
497,2021-01-10 00:00:00,32,2,14046,14046,14046,14046
498,2021-01-10 00:00:00,99,3,14047,14047,14047,14047
499,2021-01-10 00:00:00,84,4,14048,14048,14048,14048
500,2021-01-10 00:00:00,48,5,14049,14049,14049,14049
501,2021-01-11 00:00:00,34,1,15000,15000,15000,15000
502,2021-01-11 00:00:00,78,2,15001,15001,15001,15001
503,2021-01-11 00:00:00,64,3,15002,15002,15002,15002
504,2021-01-11 00:00:00,91,4,15003,15003,15003,15003
505,2021-01-11 00:00:00,96,5,15004,15004,15004,15004
506,2021-01-11 00:00:00,100,1,15005,15005,15005,15005
507,2021-01-11 00:00:00,49,2,15006,15006,15006,15006
508,2021-01-11 00:00:00,65,3,15007,15007,15007,15007
509,2021-01-11 00:00:00,17,4,15008,15008,15008,15008
510,2021-01-11 00:00:00,55,5,15009,15009,15009,15009
511,2021-01-11 00:00:00,100,1,15010,15010,15010,15010
512,2021-01-11 00:00:00,25,2,15011,15011,15011,15011
513,2021-01-11 00:00:00,63,3,15012,15012,15012,15012
514,2021-01-11 00:00:00,36,4,15013,15013,15013,15013
515,2021-01-11 00:00:00,10,5,15014,15014,15014,15014
516,2021-01-11 00:00:00,70,1,15015,15015,15015,15015
517,2021-01-11 00:00:00,82,2,15016,15016,15016,15016
518,2021-01-11 00:00:00,38,3,15017,15017,15017,15017
519,2021-01-11 00:00:00,57,4,15018,15018,15018,15018
520,2021-01-11 00:00:00,50,5,15019,15019,15019,15019
521,2021-01-11 00:00:00,27,1,15020,15020,15020,15020
522,2021-01-11 00:00:00,41,2,15021,15021,15021,15021
523,2021-01-11 00:00:00,21,3,15022,15022,15022,15022
524,2021-01-11 00:00:00,48,4,15023,15023,15023,15023
525,2021-01-11 00:00:00,29,5,15024,15024,15024,15024
526,2021-01-11 00:00:00,22,1,15025,15025,15025,15025
527,2021-01-11 00:00:00,86,2,15026,15026,15026,15026
528,2021-01-11 00:00:00,94,3,15027,15027,15027,15027
529,2021-01-11 00:00:00,45,4,15028,15028,15028,15028
530,2021-01-11 00:00:00,11,5,15029,15029,15029,15029
531,2021-01-11 00:00:00,98,1,15030,15030,15030,15030
532,2021-01-11 00:00:00,92,2,15031,15031,15031,15031
533,2021-01-11 00:00:00,27,3,15032,15032,15032,15032
534,2021-01-11 00:00:00,40,4,15033,15033,15033,15033
535,2021-01-11 00:00:00,48,5,15034,15034,15034,15034
536,2021-01-11 00:00:00,68,1,15035,15035,15035,15035
537,2021-01-11 00:00:00,31,2,15036,15036,15036,15036
538,2021-01-11 00:00:00,22,3,15037,15037,15037,15037
539,2021-01-11 00:00:00,22,4,15038,15038,15038,15038
540,2021-01-11 00:00:00,84,5,15039,15039,15039,15039
541,2021-01-11 00:00:00,22,1,15040,15040,15040,15040
542,2021-01-11 00:00:00,83,2,15041,15041,15041,15041
543,2021-01-11 00:00:00,63,3,15042,15042,15042,15042
544,2021-01-11 00:00:00,50,4,15043,15043,15043,15043
545,2021-01-11 00:00:00,86,5,15044,15044,15044,15044
546,2021-01-11 00:00:00,87,1,15045,15045,15045,15045
547,2021-01-11 00:00:00,57,2,15046,15046,15046,15046
548,2021-01-11 00:00:00,88,3,15047,15047,15047,15047
549,2021-01-11 00:00:00,96,4,15048,15048,15048,15048
550,2021-01-11 00:00:00,23,5,15049,15049,15049,15049
551,2021-01-12 00:00:00,6,1,16000,16000,16000,16000
552,2021-01-12 00:00:00,7,2,16001,16001,16001,16001
553,2021-01-12 00:00:00,44,3,16002,16002,16002,16002
554,2021-01-12 00:00:00,84,4,16003,16003,16003,16003
555,2021-01-12 00:00:00,21,5,16004,16004,16004,16004
556,2021-01-12 00:00:00,35,1,16005,16005,16005,16005
557,2021-01-12 00:00:00,90,2,16006,16006,16006,16006
558,2021-01-12 00:00:00,26,3,16007,16007,16007,16007
559,2021-01-12 00:00:00,21,4,16008,16008,16008,16008
560,2021-01-12 00:00:00,94,5,16009,16009,16009,16009
561,2021-01-12 00:00:00,93,1,16010,16010,16010,16010
562,2021-01-12 00:00:00,96,2,16011,16011,16011,16011
563,2021-01-12 00:00:00,64,3,16012,16012,16012,16012
564,2021-01-12 00:00:00,63,4,16013,16013,16013,16013
565,2021-01-12 00:00:00,26,5,16014,16014,16014,16014
566,2021-01-12 00:00:00,52,1,16015,16015,16015,16015
567,2021-01-12 00:00:00,55,2,16016,16016,16016,16016
568,2021-01-12 00:00:00,87,3,16017,16017,16017,16017
569,2021-01-12 00:00:00,64,4,16018,16018,16018,16018
570,2021-01-12 00:00:00,14,5,16019,16019,16019,16019
571,2021-01-12 00:00:00,44,1,16020,16020,16020,16020
572,2021-01-12 00:00:00,68,2,16021,16021,16021,16021
573,2021-01-12 00:00:00,96,3,16022,16022,16022,16022
574,2021-01-12 00:00:00,49,4,16023,16023,16023,16023
575,2021-01-12 00:00:00,30,5,16024,16024,16024,16024
576,2021-01-12 00:00:00,10,1,16025,16025,16025,16025
577,2021-01-12 00:00:00,98,2,16026,16026,16026,16026
578,2021-01-12 00:00:00,9,3,16027,16027,16027,16027
579,2021-01-12 00:00:00,39,4,16028,16028,16028,16028
580,2021-01-12 00:00:00,50,5,16029,16029,16029,16029
581,2021-01-12 00:00:00,33,1,16030,16030,16030,16030
582,2021-01-12 00:00:00,79,2,16031,16031,16031,16031
583,2021-01-12 00:00:00,44,3,16032,16032,16032,16032
584,2021-01-12 00:00:00,34,4,16033,16033,16033,16033
585,2021-01-12 00:00:00,21,5,16034,16034,16034,16034
586,2021-01-12 00:00:00,81,1,16035,16035,16035,16035
587,2021-01-12 00:00:00,77,2,16036,16036,16036,16036
588,2021-01-12 00:00:00,48,3,16037,16037,16037,16037
589,2021-01-12 00:00:00,66,4,16038,16038,16038,16038
590,2021-01-12 00:00:00,87,5,16039,16039,16039,16039
591,2021-01-12 00:00:00,73,1,16040,16040,16040,16040
592,2021-01-12 00:00:00,45,2,16041,16041,16041,16041
593,2021-01-12 00:00:00,3,3,16042,16042,16042,16042
594,2021-01-12 00:00:00,69,4,16043,16043,16043,16043
595,2021-01-12 00:00:00,86,5,16044,16044,16044,16044
596,2021-01-12 00:00:00,62,1,16045,16045,16045,16045
597,2021-01-12 00:00:00,28,2,16046,16046,16046,16046
598,2021-01-12 00:00:00,60,3,16047,16047,16047,16047
599,2021-01-12 00:00:00,88,4,16048,16048,16048,16048
600,2021-01-12 00:00:00,27,5,16049,16049,16049,16049
601,2021-01-13 00:00:00,68,1,17000,17000,17000,17000
602,2021-01-13 00:00:00,91,2,17001,17001,17001,17001
603,2021-01-13 00:00:00,50,3,17002,17002,17002,17002
604,2021-01-13 00:00:00,92,4,17003,17003,17003,17003
605,2021-01-13 00:00:00,24,5,17004,17004,17004,17004
606,2021-01-13 00:00:00,66,1,17005,17005,17005,17005
607,2021-01-13 00:00:00,76,2,17006,17006,17006,17006
608,2021-01-13 00:00:00,43,3,17007,17007,17007,17007
609,2021-01-13 00:00:00,95,4,17008,17008,17008,17008
610,2021-01-13 00:00:00,100,5,17009,17009,17009,17009
611,2021-01-13 00:00:00,47,1,17010,17010,17010,17010
612,2021-01-13 00:00:00,100,2,17011,17011,17011,17011
613,2021-01-13 00:00:00,45,3,17012,17012,17012,17012
614,2021-01-13 00:00:00,43,4,17013,17013,17013,17013
615,2021-01-13 00:00:00,61,5,17014,17014,17014,17014
616,2021-01-13 00:00:00,96,1,17015,17015,17015,17015
617,2021-01-13 00:00:00,1,2,17016,17016,17016,17016
618,2021-01-13 00:00:00,24,3,17017,17017,17017,17017
619,2021-01-13 00:00:00,14,4,17018,17018,17018,17018
620,2021-01-13 00:00:00,16,5,17019,17019,17019,17019
621,2021-01-13 00:00:00,80,1,17020,17020,17020,17020
622,2021-01-13 00:00:00,66,2,17021,17021,17021,17021
623,2021-01-13 00:00:00,68,3,17022,17022,17022,17022
624,2021-01-13 00:00:00,18,4,17023,17023,17023,17023
625,2021-01-13 00:00:00,97,5,17024,17024,17024,17024
626,2021-01-13 00:00:00,78,1,17025,17025,17025,17025
627,2021-01-13 00:00:00,91,2,17026,17026,17026,17026
628,2021-01-13 00:00:00,29,3,17027,17027,17027,17027
629,2021-01-13 00:00:00,43,4,17028,17028,17028,17028
630,2021-01-13 00:00:00,54,5,17029,17029,17029,17029
631,2021-01-13 00:00:00,31,1,17030,17030,17030,17030
632,2021-01-13 00:00:00,61,2,17031,17031,17031,17031
633,2021-01-13 00:00:00,94,3,17032,17032,17032,17032
634,2021-01-13 00:00:00,44,4,17033,17033,17033,17033
635,2021-01-13 00:00:00,72,5,17034,17034,17034,17034
636,2021-01-13 00:00:00,89,1,17035,17035,17035,17035
637,2021-01-13 00:00:00,57,2,17036,17036,17036,17036
638,2021-01-13 00:00:00,74,3,17037,17037,17037,17037
639,2021-01-13 00:00:00,60,4,17038,17038,17038,17038
640,2021-01-13 00:00:00,99,5,17039,17039,17039,17039
641,2021-01-13 00:00:00,66,1,17040,17040,17040,17040
642,2021-01-13 00:00:00,68,2,17041,17041,17041,17041
643,2021-01-13 00:00:00,21,3,17042,17042,17042,17042
644,2021-01-13 00:00:00,38,4,17043,17043,17043,17043
645,2021-01-13 00:00:00,79,5,17044,17044,17044,17044
646,2021-01-13 00:00:00,33,1,17045,17045,17045,17045
647,2021-01-13 00:00:00,80,2,17046,17046,17046,17046
648,2021-01-13 00:00:00,64,3,17047,17047,17047,17047
649,2021-01-13 00:00:00,5,4,17048,17048,17048,17048
650,2021-01-13 00:00:00,22,5,17049,17049,17049,17049
651,2021-01-14 00:00:00,51,1,18000,18000,18000,18000
652,2021-01-14 00:00:00,50,2,18001,18001,18001,18001
653,2021-01-14 00:00:00,85,3,18002,18002,18002,18002
654,2021-01-14 00:00:00,67,4,18003,18003,18003,18003
655,2021-01-14 00:00:00,48,5,18004,18004,18004,18004
656,2021-01-14 00:00:00,74,1,18005,18005,18005,18005
657,2021-01-14 00:00:00,42,2,18006,18006,18006,18006
658,2021-01-14 00:00:00,27,3,18007,18007,18007,18007
659,2021-01-14 00:00:00,29,4,18008,18008,18008,18008
660,2021-01-14 00:00:00,29,5,18009,18009,18009,18009
661,2021-01-14 00:00:00,29,1,18010,18010,18010,18010
662,2021-01-14 00:00:00,14,2,18011,18011,18011,18011
663,2021-01-14 00:00:00,34,3,18012,18012,18012,18012
664,2021-01-14 00:00:00,2,4,18013,18013,18013,18013
665,2021-01-14 00:00:00,53,5,18014,18014,18014,18014
666,2021-01-14 00:00:00,36,1,18015,18015,18015,18015
667,2021-01-14 00:00:00,24,2,18016,18016,18016,18016
668,2021-01-14 00:00:00,2,3,18017,18017,18017,18017
669,2021-01-14 00:00:00,87,4,18018,18018,18018,18018
670,2021-01-14 00:00:00,11,5,18019,18019,18019,18019
671,2021-01-14 00:00:00,2,1,18020,18020,18020,18020
672,2021-01-14 00:00:00,59,2,18021,18021,18021,18021
673,2021-01-14 00:00:00,88,3,18022,18022,18022,18022
674,2021-01-14 00:00:00,40,4,18023,18023,18023,18023
675,2021-01-14 00:00:00,71,5,18024,18024,18024,18024
676,2021-01-14 00:00:00,50,1,18025,18025,18025,18025
677,2021-01-14 00:00:00,7,2,18026,18026,18026,18026
678,2021-01-14 00:00:00,68,3,18027,18027,18027,18027
679,2021-01-14 00:00:00,50,4,18028,18028,18028,18028
680,2021-01-14 00:00:00,96,5,18029,18029,18029,18029
681,2021-01-14 00:00:00,21,1,18030,18030,18030,18030
682,2021-01-14 00:00:00,76,2,18031,18031,18031,18031
683,2021-01-14 00:00:00,17,3,18032,18032,18032,18032
684,2021-01-14 00:00:00,76,4,18033,18033,18033,18033
685,2021-01-14 00:00:00,59,5,18034,18034,18034,18034
686,2021-01-14 00:00:00,42,1,18035,18035,18035,18035
687,2021-01-14 00:00:00,43,2,18036,18036,18036,18036
688,2021-01-14 00:00:00,74,3,18037,18037,18037,18037
689,2021-01-14 00:00:00,71,4,18038,18038,18038,18038
690,2021-01-14 00:00:00,65,5,18039,18039,18039,18039
691,2021-01-14 00:00:00,96,1,18040,18040,18040,18040
692,2021-01-14 00:00:00,45,2,18041,18041,18041,18041
693,2021-01-14 00:00:00,42,3,18042,18042,18042,18042
694,2021-01-14 00:00:00,90,4,18043,18043,18043,18043
695,2021-01-14 00:00:00,68,5,18044,18044,18044,18044
696,2021-01-14 00:00:00,78,1,18045,18045,18045,18045
697,2021-01-14 00:00:00,31,2,18046,18046,18046,18046
698,2021-01-14 00:00:00,20,3,18047,18047,18047,18047
699,2021-01-14 00:00:00,95,4,18048,18048,18048,18048
700,2021-01-14 00:00:00,36,5,18049,18049,18049,18049
701,2021-01-15 00:00:00,5,1,19000,19000,19000,19000
702,2021-01-15 00:00:00,7,2,19001,19001,19001,19001
703,2021-01-15 00:00:00,96,3,19002,19002,19002,19002
704,2021-01-15 00:00:00,85,4,19003,19003,19003,19003
705,2021-01-15 00:00:00,97,5,19004,19004,19004,19004
706,2021-01-15 00:00:00,82,1,19005,19005,19005,19005
707,2021-01-15 00:00:00,8,2,19006,19006,19006,19006
708,2021-01-15 00:00:00,81,3,19007,19007,19007,19007
709,2021-01-15 00:00:00,74,4,19008,19008,19008,19008
710,2021-01-15 00:00:00,25,5,19009,19009,19009,19009
711,2021-01-15 00:00:00,82,1,19010,19010,19010,19010
712,2021-01-15 00:00:00,19,2,19011,19011,19011,19011
713,2021-01-15 00:00:00,92,3,19012,19012,19012,19012
714,2021-01-15 00:00:00,5,4,19013,19013,19013,19013
715,2021-01-15 00:00:00,32,5,19014,19014,19014,19014
716,2021-01-15 00:00:00,31,1,19015,19015,19015,19015
717,2021-01-15 00:00:00,30,2,19016,19016,19016,19016
718,2021-01-15 00:00:00,15,3,19017,19017,19017,19017
719,2021-01-15 00:00:00,87,4,19018,19018,19018,19018
720,2021-01-15 00:00:00,28,5,19019,19019,19019,19019
721,2021-01-15 00:00:00,45,1,19020,19020,19020,19020
722,2021-01-15 00:00:00,55,2,19021,19021,19021,19021
723,2021-01-15 00:00:00,70,3,19022,19022,19022,19022
724,2021-01-15 00:00:00,29,4,19023,19023,19023,19023
725,2021-01-15 00:00:00,62,5,19024,19024,19024,19024
726,2021-01-15 00:00:00,27,1,19025,19025,19025,19025
727,2021-01-15 00:00:00,43,2,19026,19026,19026,19026
728,2021-01-15 00:00:00,50,3,19027,19027,19027,19027
729,2021-01-15 00:00:00,58,4,19028,19028,19028,19028
730,2021-01-15 00:00:00,10,5,19029,19029,19029,19029
731,2021-01-15 00:00:00,48,1,19030,19030,19030,19030
732,2021-01-15 00:00:00,66,2,19031,19031,19031,19031
733,2021-01-15 00:00:00,78,3,19032,19032,19032,19032
734,2021-01-15 00:00:00,27,4,19033,19033,19033,19033
735,2021-01-15 00:00:00,93,5,19034,19034,19034,19034
736,2021-01-15 00:00:00,21,1,19035,19035,19035,19035
737,2021-01-15 00:00:00,86,2,19036,19036,19036,19036
738,2021-01-15 00:00:00,84,3,19037,19037,19037,19037
739,2021-01-15 00:00:00,82,4,19038,19038,19038,19038
740,2021-01-15 00:00:00,97,5,19039,19039,19039,19039
741,2021-01-15 00:00:00,22,1,19040,19040,19040,19040
742,2021-01-15 00:00:00,62,2,19041,19041,19041,19041
743,2021-01-15 00:00:00,90,3,19042,19042,19042,19042
744,2021-01-15 00:00:00,31,4,19043,19043,19043,19043
745,2021-01-15 00:00:00,85,5,19044,19044,19044,19044
746,2021-01-15 00:00:00,20,1,19045,19045,19045,19045
747,2021-01-15 00:00:00,71,2,19046,19046,19046,19046
748,2021-01-15 00:00:00,47,3,19047,19047,19047,19047
749,2021-01-15 00:00:00,72,4,19048,19048,19048,19048
750,2021-01-15 00:00:00,1,5,19049,19049,19049,19049
751,2021-01-16 00:00:00,92,1,20000,20000,20000,20000
752,2021-01-16 00:00:00,13,2,20001,20001,20001,20001
753,2021-01-16 00:00:00,68,3,20002,20002,20002,20002
754,2021-01-16 00:00:00,66,4,20003,20003,20003,20003
755,2021-01-16 00:00:00,73,5,20004,20004,20004,20004
756,2021-01-16 00:00:00,61,1,20005,20005,20005,20005
757,2021-01-16 00:00:00,5,2,20006,20006,20006,20006
758,2021-01-16 00:00:00,94,3,20007,20007,20007,20007
759,2021-01-16 00:00:00,90,4,20008,20008,20008,20008
760,2021-01-16 00:00:00,94,5,20009,20009,20009,20009
761,2021-01-16 00:00:00,18,1,20010,20010,20010,20010
762,2021-01-16 00:00:00,83,2,20011,20011,20011,20011
763,2021-01-16 00:00:00,47,3,20012,20012,20012,20012
764,2021-01-16 00:00:00,11,4,20013,20013,20013,20013
765,2021-01-16 00:00:00,56,5,20014,20014,20014,20014
766,2021-01-16 00:00:00,41,1,20015,20015,20015,20015
767,2021-01-16 00:00:00,60,2,20016,20016,20016,20016
768,2021-01-16 00:00:00,96,3,20017,20017,20017,20017
769,2021-01-16 00:00:00,62,4,20018,20018,20018,20018
770,2021-01-16 00:00:00,58,5,20019,20019,20019,20019
771,2021-01-16 00:00:00,75,1,20020,20020,20020,20020
772,2021-01-16 00:00:00,29,2,20021,20021,20021,20021
773,2021-01-16 00:00:00,83,3,20022,20022,20022,20022
774,2021-01-16 00:00:00,72,4,20023,20023,20023,20023
775,2021-01-16 00:00:00,6,5,20024,20024,20024,20024
776,2021-01-16 00:00:00,81,1,20025,20025,20025,20025
777,2021-01-16 00:00:00,35,2,20026,20026,20026,20026
778,2021-01-16 00:00:00,73,3,20027,20027,20027,20027
779,2021-01-16 00:00:00,54,4,20028,20028,20028,20028
780,2021-01-16 00:00:00,66,5,20029,20029,20029,20029
781,2021-01-16 00:00:00,89,1,20030,20030,20030,20030
782,2021-01-16 00:00:00,10,2,20031,20031,20031,20031
783,2021-01-16 00:00:00,54,3,20032,20032,20032,20032
784,2021-01-16 00:00:00,26,4,20033,20033,20033,20033
785,2021-01-16 00:00:00,75,5,20034,20034,20034,20034
786,2021-01-16 00:00:00,83,1,20035,20035,20035,20035
787,2021-01-16 00:00:00,93,2,20036,20036,20036,20036
788,2021-01-16 00:00:00,37,3,20037,20037,20037,20037
789,2021-01-16 00:00:00,39,4,20038,20038,20038,20038
790,2021-01-16 00:00:00,33,5,20039,20039,20039,20039
791,2021-01-16 00:00:00,72,1,20040,20040,20040,20040
792,2021-01-16 00:00:00,85,2,20041,20041,20041,20041
793,2021-01-16 00:00:00,53,3,20042,20042,20042,20042
794,2021-01-16 00:00:00,98,4,20043,20043,20043,20043
795,2021-01-16 00:00:00,86,5,20044,20044,20044,20044
796,2021-01-16 00:00:00,59,1,20045,20045,20045,20045
797,2021-01-16 00:00:00,67,2,20046,20046,20046,20046
798,2021-01-16 00:00:00,34,3,20047,20047,20047,20047
799,2021-01-16 00:00:00,61,4,20048,20048,20048,20048
800,2021-01-16 00:00:00,44,5,20049,20049,20049,20049
801,2021-01-17 00:00:00,28,1,21000,21000,21000,21000
802,2021-01-17 00:00:00,8,2,21001,21001,21001,21001
803,2021-01-17 00:00:00,25,3,21002,21002,21002,21002
804,2021-01-17 00:00:00,98,4,21003,21003,21003,21003
805,2021-01-17 00:00:00,11,5,21004,21004,21004,21004
806,2021-01-17 00:00:00,40,1,21005,21005,21005,21005
807,2021-01-17 00:00:00,20,2,21006,21006,21006,21006
808,2021-01-17 00:00:00,83,3,21007,21007,21007,21007
809,2021-01-17 00:00:00,60,4,21008,21008,21008,21008
810,2021-01-17 00:00:00,69,5,21009,21009,21009,21009
811,2021-01-17 00:00:00,20,1,21010,21010,21010,21010
812,2021-01-17 00:00:00,89,2,21011,21011,21011,21011
813,2021-01-17 00:00:00,28,3,21012,21012,21012,21012
814,2021-01-17 00:00:00,91,4,21013,21013,21013,21013
815,2021-01-17 00:00:00,16,5,21014,21014,21014,21014
816,2021-01-17 00:00:00,54,1,21015,21015,21015,21015
817,2021-01-17 00:00:00,92,2,21016,21016,21016,21016
818,2021-01-17 00:00:00,79,3,21017,21017,21017,21017
819,2021-01-17 00:00:00,65,4,21018,21018,21018,21018
820,2021-01-17 00:00:00,40,5,21019,21019,21019,21019
821,2021-01-17 00:00:00,78,1,21020,21020,21020,21020
822,2021-01-17 00:00:00,70,2,21021,21021,21021,21021
823,2021-01-17 00:00:00,53,3,21022,21022,21022,21022
824,2021-01-17 00:00:00,76,4,21023,21023,21023,21023
825,2021-01-17 00:00:00,70,5,21024,21024,21024,21024
826,2021-01-17 00:00:00,56,1,21025,21025,21025,21025
827,2021-01-17 00:00:00,40,2,21026,21026,21026,21026
828,2021-01-17 00:00:00,29,3,21027,21027,21027,21027
829,2021-01-17 00:00:00,48,4,21028,21028,21028,21028
830,2021-01-17 00:00:00,97,5,21029,21029,21029,21029
831,2021-01-17 00:00:00,27,1,21030,21030,21030,21030
832,2021-01-17 00:00:00,97,2,21031,21031,21031,21031
833,2021-01-17 00:00:00,19,3,21032,21032,21032,21032
834,2021-01-17 00:00:00,51,4,21033,21033,21033,21033
835,2021-01-17 00:00:00,64,5,21034,21034,21034,21034
836,2021-01-17 00:00:00,72,1,21035,21035,21035,21035
837,2021-01-17 00:00:00,12,2,21036,21036,21036,21036
838,2021-01-17 00:00:00,48,3,21037,21037,21037,21037
839,2021-01-17 00:00:00,77,4,21038,21038,21038,21038
840,2021-01-17 00:00:00,96,5,21039,21039,21039,21039
841,2021-01-17 00:00:00,92,1,21040,21040,21040,21040
842,2021-01-17 00:00:00,54,2,21041,21041,21041,21041
843,2021-01-17 00:00:00,20,3,21042,21042,21042,21042
844,2021-01-17 00:00:00,58,4,21043,21043,21043,21043
845,2021-01-17 00:00:00,93,5,21044,21044,21044,21044
846,2021-01-17 00:00:00,95,1,21045,21045,21045,21045
847,2021-01-17 00:00:00,41,2,21046,21046,21046,21046
848,2021-01-17 00:00:00,4,3,21047,21047,21047,21047
849,2021-01-17 00:00:00,48,4,21048,21048,21048,21048
850,2021-01-17 00:00:00,92,5,21049,21049,21049,21049
851,2021-01-18 00:00:00,5,1,22000,22000,22000,22000
852,2021-01-18 00:00:00,90,2,22001,22001,22001,22001
853,2021-01-18 00:00:00,63,3,22002,22002,22002,22002
854,2021-01-18 00:00:00,45,4,22003,22003,22003,22003
855,2021-01-18 00:00:00,84,5,22004,22004,22004,22004
856,2021-01-18 00:00:00,93,1,22005,22005,22005,22005
857,2021-01-18 00:00:00,22,2,22006,22006,22006,22006
858,2021-01-18 00:00:00,4,3,22007,22007,22007,22007
859,2021-01-18 00:00:00,80,4,22008,22008,22008,22008
860,2021-01-18 00:00:00,42,5,22009,22009,22009,22009
861,2021-01-18 00:00:00,94,1,22010,22010,22010,22010
862,2021-01-18 00:00:00,21,2,22011,22011,22011,22011
863,2021-01-18 00:00:00,90,3,22012,22012,22012,22012
864,2021-01-18 00:00:00,83,4,22013,22013,22013,22013
865,2021-01-18 00:00:00,98,5,22014,22014,22014,22014
866,2021-01-18 00:00:00,29,1,22015,22015,22015,22015
867,2021-01-18 00:00:00,56,2,22016,22016,22016,22016
868,2021-01-18 00:00:00,63,3,22017,22017,22017,22017
869,2021-01-18 00:00:00,65,4,22018,22018,22018,22018
870,2021-01-18 00:00:00,43,5,22019,22019,22019,22019
